row_id,split,date,timestamp,prediction_time,prediction_timestamp,location,forecast_high,actual_high,forecast_horizon_hours,forecast_error,mu,sigma,nll,distribution_type,sigma_scale
3647,validation,2024-06-07,2024-06-07 10:00:00,2024-06-07 10:00:00,2024-06-07 10:00:00,NYC,82.6,82.0,5.0,-0.6,-0.020441073430897905,1.4800454093216608,1.3876794769880698,normal,1.0
3648,validation,2024-06-07,2024-06-07 11:00:00,2024-06-07 11:00:00,2024-06-07 11:00:00,NYC,82.6,82.0,4.0,-0.6,-0.10679608207066114,1.4899164137716903,1.3724482923600547,normal,1.0
3649,validation,2024-06-07,2024-06-07 12:00:00,2024-06-07 12:00:00,2024-06-07 12:00:00,NYC,82.6,82.0,3.0,-0.6,0.1037768889824731,1.5285805493045719,1.4492677157144835,normal,1.0
3650,validation,2024-06-07,2024-06-07 13:00:00,2024-06-07 13:00:00,2024-06-07 13:00:00,NYC,82.6,82.0,2.0,-0.6,0.1037768889824731,1.5285805493045719,1.4492677157144835,normal,1.0
3651,validation,2024-06-07,2024-06-07 14:00:00,2024-06-07 14:00:00,2024-06-07 14:00:00,NYC,82.6,82.0,1.0,-0.6,-0.29333432525032865,1.3564171223866202,1.2493425196856387,normal,1.0
3652,validation,2024-06-07,2024-06-07 15:00:00,2024-06-07 15:00:00,2024-06-07 15:00:00,NYC,82.6,82.0,0.0,-0.6,-0.29333432525032865,1.3564171223866202,1.2493425196856387,normal,1.0
3653,validation,2024-06-07,2024-06-07 16:00:00,2024-06-07 16:00:00,2024-06-07 16:00:00,NYC,82.6,82.0,-1.0,-0.6,-0.29333432525032865,1.3564171223866202,1.2493425196856387,normal,1.0
3654,validation,2024-06-07,2024-06-07 17:00:00,2024-06-07 17:00:00,2024-06-07 17:00:00,NYC,82.6,82.0,-2.0,-0.6,-0.29333432525032865,1.3564171223866202,1.2493425196856387,normal,1.0
3655,validation,2024-06-07,2024-06-07 18:00:00,2024-06-07 18:00:00,2024-06-07 18:00:00,NYC,82.6,82.0,-3.0,-0.6,-0.29333432525032865,1.3564171223866202,1.2493425196856387,normal,1.0
3656,validation,2024-06-07,2024-06-07 19:00:00,2024-06-07 19:00:00,2024-06-07 19:00:00,NYC,82.6,82.0,-4.0,-0.6,-0.29333432525032865,1.3564171223866202,1.2493425196856387,normal,1.0
3657,validation,2024-06-07,2024-06-07 20:00:00,2024-06-07 20:00:00,2024-06-07 20:00:00,NYC,82.6,82.0,-5.0,-0.6,-0.29333432525032865,1.3564171223866202,1.2493425196856387,normal,1.0
3658,validation,2024-06-07,2024-06-07 21:00:00,2024-06-07 21:00:00,2024-06-07 21:00:00,NYC,82.6,82.0,-6.0,-0.6,-0.29333432525032865,1.3564171223866202,1.2493425196856387,normal,1.0
3659,validation,2024-06-07,2024-06-07 22:00:00,2024-06-07 22:00:00,2024-06-07 22:00:00,NYC,82.6,82.0,-7.0,-0.6,-0.29333432525032865,1.3564171223866202,1.2493425196856387,normal,1.0
3660,validation,2024-06-07,2024-06-07 23:00:00,2024-06-07 23:00:00,2024-06-07 23:00:00,NYC,82.6,82.0,-8.0,-0.6,-0.29333432525032865,1.3564171223866202,1.2493425196856387,normal,1.0
3661,validation,2024-06-08,2024-06-08 01:00:00,2024-06-08 01:00:00,2024-06-08 01:00:00,NYC,78.1,76.0,14.0,-2.1,-0.13376810941913517,1.5135995581299335,2.177186359413139,normal,1.0
3662,validation,2024-06-08,2024-06-08 02:00:00,2024-06-08 02:00:00,2024-06-08 02:00:00,NYC,78.1,76.0,13.0,-2.1,-0.13376810941913517,1.5135995581299335,2.177186359413139,normal,1.0
3663,validation,2024-06-08,2024-06-08 03:00:00,2024-06-08 03:00:00,2024-06-08 03:00:00,NYC,78.1,76.0,12.0,-2.1,-0.13376810941913517,1.5135995581299335,2.177186359413139,normal,1.0
3664,validation,2024-06-08,2024-06-08 04:00:00,2024-06-08 04:00:00,2024-06-08 04:00:00,NYC,78.1,76.0,11.0,-2.1,-0.13376810941913517,1.5135995581299335,2.177186359413139,normal,1.0
3665,validation,2024-06-08,2024-06-08 05:00:00,2024-06-08 05:00:00,2024-06-08 05:00:00,NYC,78.1,76.0,10.0,-2.1,-0.13376810941913517,1.5135995581299335,2.177186359413139,normal,1.0
3666,validation,2024-06-08,2024-06-08 06:00:00,2024-06-08 06:00:00,2024-06-08 06:00:00,NYC,78.1,76.0,9.0,-2.1,-0.13376810941913517,1.5135995581299335,2.177186359413139,normal,1.0
3667,validation,2024-06-08,2024-06-08 07:00:00,2024-06-08 07:00:00,2024-06-08 07:00:00,NYC,78.1,76.0,8.0,-2.1,-0.13376810941913517,1.5135995581299335,2.177186359413139,normal,1.0
3668,validation,2024-06-08,2024-06-08 08:00:00,2024-06-08 08:00:00,2024-06-08 08:00:00,NYC,78.1,76.0,7.0,-2.1,-0.12165106985649449,1.5004928897514893,2.193908540142163,normal,1.0
3669,validation,2024-06-08,2024-06-08 09:00:00,2024-06-08 09:00:00,2024-06-08 09:00:00,NYC,78.1,76.0,6.0,-2.1,-0.06885458913741044,1.4800454093216608,2.2526882865005695,normal,1.0
3670,validation,2024-06-08,2024-06-08 10:00:00,2024-06-08 10:00:00,2024-06-08 10:00:00,NYC,78.1,76.0,5.0,-2.1,-0.29333432525032865,1.4800454093216608,2.056044304470552,normal,1.0
3671,validation,2024-06-08,2024-06-08 11:00:00,2024-06-08 11:00:00,2024-06-08 11:00:00,NYC,78.1,76.0,4.0,-2.1,-0.4855743276834371,1.4800454093216608,1.9059278295171156,normal,1.0
3672,validation,2024-06-08,2024-06-08 12:00:00,2024-06-08 12:00:00,2024-06-08 12:00:00,NYC,78.1,76.0,3.0,-2.1,-0.6031780568921649,1.5019502877128588,1.8222943609077444,normal,1.0
3673,validation,2024-06-08,2024-06-08 13:00:00,2024-06-08 13:00:00,2024-06-08 13:00:00,NYC,78.1,76.0,2.0,-2.1,0.1037768889824731,1.4087072529602678,2.4852793940210884,normal,1.0
3674,validation,2024-06-08,2024-06-08 14:00:00,2024-06-08 14:00:00,2024-06-08 14:00:00,NYC,78.1,76.0,1.0,-2.1,-0.4855743276834371,1.4087072529602678,1.918307341288794,normal,1.0
3675,validation,2024-06-08,2024-06-08 15:00:00,2024-06-08 15:00:00,2024-06-08 15:00:00,NYC,78.1,76.0,0.0,-2.1,-0.4855743276834371,1.4087072529602678,1.918307341288794,normal,1.0
3676,validation,2024-06-08,2024-06-08 16:00:00,2024-06-08 16:00:00,2024-06-08 16:00:00,NYC,78.1,76.0,-1.0,-2.1,-0.4855743276834371,1.4087072529602678,1.918307341288794,normal,1.0
3677,validation,2024-06-08,2024-06-08 17:00:00,2024-06-08 17:00:00,2024-06-08 17:00:00,NYC,78.1,76.0,-2.0,-2.1,-0.4855743276834371,1.4087072529602678,1.918307341288794,normal,1.0
3678,validation,2024-06-08,2024-06-08 18:00:00,2024-06-08 18:00:00,2024-06-08 18:00:00,NYC,78.1,76.0,-3.0,-2.1,-0.4855743276834371,1.4087072529602678,1.918307341288794,normal,1.0
3679,validation,2024-06-08,2024-06-08 19:00:00,2024-06-08 19:00:00,2024-06-08 19:00:00,NYC,78.1,76.0,-4.0,-2.1,-0.4855743276834371,1.4087072529602678,1.918307341288794,normal,1.0
3680,validation,2024-06-08,2024-06-08 20:00:00,2024-06-08 20:00:00,2024-06-08 20:00:00,NYC,78.1,76.0,-5.0,-2.1,-0.4855743276834371,1.4087072529602678,1.918307341288794,normal,1.0
3681,validation,2024-06-08,2024-06-08 21:00:00,2024-06-08 21:00:00,2024-06-08 21:00:00,NYC,78.1,76.0,-6.0,-2.1,-0.4855743276834371,1.4087072529602678,1.918307341288794,normal,1.0
3682,validation,2024-06-08,2024-06-08 22:00:00,2024-06-08 22:00:00,2024-06-08 22:00:00,NYC,78.1,76.0,-7.0,-2.1,-0.4855743276834371,1.4087072529602678,1.918307341288794,normal,1.0
3683,validation,2024-06-08,2024-06-08 23:00:00,2024-06-08 23:00:00,2024-06-08 23:00:00,NYC,78.1,76.0,-8.0,-2.1,-0.4855743276834371,1.4087072529602678,1.918307341288794,normal,1.0
3684,validation,2024-06-09,2024-06-09 01:00:00,2024-06-09 01:00:00,2024-06-09 01:00:00,NYC,74.6,74.0,14.0,-0.6,0.1037768889824731,1.4913312370879523,1.4299581009455016,normal,1.0
3685,validation,2024-06-09,2024-06-09 02:00:00,2024-06-09 02:00:00,2024-06-09 02:00:00,NYC,74.6,74.0,13.0,-0.6,0.1037768889824731,1.4913312370879523,1.4299581009455016,normal,1.0
3686,validation,2024-06-09,2024-06-09 03:00:00,2024-06-09 03:00:00,2024-06-09 03:00:00,NYC,74.6,74.0,12.0,-0.6,0.1037768889824731,1.4913312370879523,1.4299581009455016,normal,1.0
3687,validation,2024-06-09,2024-06-09 04:00:00,2024-06-09 04:00:00,2024-06-09 04:00:00,NYC,74.6,74.0,11.0,-0.6,0.1037768889824731,1.4913312370879523,1.4299581009455016,normal,1.0
3688,validation,2024-06-09,2024-06-09 05:00:00,2024-06-09 05:00:00,2024-06-09 05:00:00,NYC,74.6,74.0,10.0,-0.6,0.1037768889824731,1.4913312370879523,1.4299581009455016,normal,1.0
3689,validation,2024-06-09,2024-06-09 06:00:00,2024-06-09 06:00:00,2024-06-09 06:00:00,NYC,74.6,74.0,9.0,-0.6,0.1037768889824731,1.4913312370879523,1.4299581009455016,normal,1.0
3690,validation,2024-06-09,2024-06-09 07:00:00,2024-06-09 07:00:00,2024-06-09 07:00:00,NYC,74.6,74.0,8.0,-0.6,0.1037768889824731,1.4913312370879523,1.4299581009455016,normal,1.0
3691,validation,2024-06-09,2024-06-09 08:00:00,2024-06-09 08:00:00,2024-06-09 08:00:00,NYC,74.6,74.0,7.0,-0.6,0.1037768889824731,1.492973470825658,1.4308138509069965,normal,1.0
3692,validation,2024-06-09,2024-06-09 09:00:00,2024-06-09 09:00:00,2024-06-09 09:00:00,NYC,74.6,74.0,6.0,-0.6,0.1037768889824731,1.492973470825658,1.4308138509069965,normal,1.0
3693,validation,2024-06-09,2024-06-09 10:00:00,2024-06-09 10:00:00,2024-06-09 10:00:00,NYC,74.6,74.0,5.0,-0.6,0.1037768889824731,1.492973470825658,1.4308138509069965,normal,1.0
3694,validation,2024-06-09,2024-06-09 11:00:00,2024-06-09 11:00:00,2024-06-09 11:00:00,NYC,74.6,74.0,4.0,-0.6,0.1037768889824731,1.492973470825658,1.4308138509069965,normal,1.0
3695,validation,2024-06-09,2024-06-09 12:00:00,2024-06-09 12:00:00,2024-06-09 12:00:00,NYC,74.6,74.0,3.0,-0.6,-0.6031780568921649,1.5019502877128588,1.325705227233484,normal,1.0
3696,validation,2024-06-09,2024-06-09 13:00:00,2024-06-09 13:00:00,2024-06-09 13:00:00,NYC,74.6,74.0,2.0,-0.6,-0.29333432525032865,1.4800454093216608,1.3324772597143346,normal,1.0
3697,validation,2024-06-09,2024-06-09 14:00:00,2024-06-09 14:00:00,2024-06-09 14:00:00,NYC,74.6,74.0,1.0,-0.6,-0.29333432525032865,1.4800454093216608,1.3324772597143346,normal,1.0
3698,validation,2024-06-09,2024-06-09 15:00:00,2024-06-09 15:00:00,2024-06-09 15:00:00,NYC,74.6,74.0,0.0,-0.6,-0.29333432525032865,1.4800454093216608,1.3324772597143346,normal,1.0
3699,validation,2024-06-09,2024-06-09 16:00:00,2024-06-09 16:00:00,2024-06-09 16:00:00,NYC,74.6,74.0,-1.0,-0.6,-0.29333432525032865,1.3564171223866202,1.2493425196856387,normal,1.0
3700,validation,2024-06-09,2024-06-09 17:00:00,2024-06-09 17:00:00,2024-06-09 17:00:00,NYC,74.6,74.0,-2.0,-0.6,-0.29333432525032865,1.3564171223866202,1.2493425196856387,normal,1.0
3701,validation,2024-06-09,2024-06-09 18:00:00,2024-06-09 18:00:00,2024-06-09 18:00:00,NYC,74.6,74.0,-3.0,-0.6,0.023585026013186104,1.3564171223866202,1.3294609149056622,normal,1.0
3702,validation,2024-06-09,2024-06-09 19:00:00,2024-06-09 19:00:00,2024-06-09 19:00:00,NYC,74.6,74.0,-4.0,-0.6,0.023585026013186104,1.3564171223866202,1.3294609149056622,normal,1.0
3703,validation,2024-06-09,2024-06-09 20:00:00,2024-06-09 20:00:00,2024-06-09 20:00:00,NYC,74.6,74.0,-5.0,-0.6,0.023585026013186104,1.3564171223866202,1.3294609149056622,normal,1.0
3704,validation,2024-06-09,2024-06-09 21:00:00,2024-06-09 21:00:00,2024-06-09 21:00:00,NYC,74.6,74.0,-6.0,-0.6,0.023585026013186104,1.3564171223866202,1.3294609149056622,normal,1.0
3705,validation,2024-06-09,2024-06-09 22:00:00,2024-06-09 22:00:00,2024-06-09 22:00:00,NYC,74.6,74.0,-7.0,-0.6,0.023585026013186104,1.3564171223866202,1.3294609149056622,normal,1.0
3706,validation,2024-06-09,2024-06-09 23:00:00,2024-06-09 23:00:00,2024-06-09 23:00:00,NYC,74.6,74.0,-8.0,-0.6,0.023585026013186104,1.3564171223866202,1.3294609149056622,normal,1.0
3707,validation,2024-06-10,2024-06-10 01:00:00,2024-06-10 01:00:00,2024-06-10 01:00:00,NYC,74.4,75.0,14.0,0.6,0.0594332004397901,1.4800454093216608,1.377710200927644,normal,1.0
3708,validation,2024-06-10,2024-06-10 02:00:00,2024-06-10 02:00:00,2024-06-10 02:00:00,NYC,74.4,75.0,13.0,0.6,0.0594332004397901,1.4800454093216608,1.377710200927644,normal,1.0
3709,validation,2024-06-10,2024-06-10 03:00:00,2024-06-10 03:00:00,2024-06-10 03:00:00,NYC,74.4,75.0,12.0,0.6,0.0594332004397901,1.4800454093216608,1.377710200927644,normal,1.0
3710,validation,2024-06-10,2024-06-10 04:00:00,2024-06-10 04:00:00,2024-06-10 04:00:00,NYC,74.4,75.0,11.0,0.6,0.0594332004397901,1.4800454093216608,1.377710200927644,normal,1.0
3711,validation,2024-06-10,2024-06-10 05:00:00,2024-06-10 05:00:00,2024-06-10 05:00:00,NYC,74.4,75.0,10.0,0.6,0.0594332004397901,1.4800454093216608,1.377710200927644,normal,1.0
3712,validation,2024-06-10,2024-06-10 06:00:00,2024-06-10 06:00:00,2024-06-10 06:00:00,NYC,74.4,75.0,9.0,0.6,0.0594332004397901,1.4800454093216608,1.377710200927644,normal,1.0
3713,validation,2024-06-10,2024-06-10 07:00:00,2024-06-10 07:00:00,2024-06-10 07:00:00,NYC,74.4,75.0,8.0,0.6,0.0594332004397901,1.4800454093216608,1.377710200927644,normal,1.0
3714,validation,2024-06-10,2024-06-10 08:00:00,2024-06-10 08:00:00,2024-06-10 08:00:00,NYC,74.4,75.0,7.0,0.6,0.0594332004397901,1.4800454093216608,1.377710200927644,normal,1.0
3715,validation,2024-06-10,2024-06-10 09:00:00,2024-06-10 09:00:00,2024-06-10 09:00:00,NYC,74.4,75.0,6.0,0.6,0.0594332004397901,1.4800454093216608,1.377710200927644,normal,1.0
3716,validation,2024-06-10,2024-06-10 10:00:00,2024-06-10 10:00:00,2024-06-10 10:00:00,NYC,74.4,75.0,5.0,0.6,-0.3177025512952972,1.4800454093216608,1.5032424693181938,normal,1.0
3717,validation,2024-06-10,2024-06-10 11:00:00,2024-06-10 11:00:00,2024-06-10 11:00:00,NYC,74.4,75.0,4.0,0.6,-0.29333432525032865,1.4800454093216608,1.4931691840713714,normal,1.0
3718,validation,2024-06-10,2024-06-10 12:00:00,2024-06-10 12:00:00,2024-06-10 12:00:00,NYC,74.4,75.0,3.0,0.6,-0.10679608207066114,1.4800454093216608,1.4250384317810874,normal,1.0
3719,validation,2024-06-10,2024-06-10 13:00:00,2024-06-10 13:00:00,2024-06-10 13:00:00,NYC,74.4,75.0,2.0,0.6,-0.40633001833908255,1.4800454093216608,1.5421649651469593,normal,1.0
3720,validation,2024-06-10,2024-06-10 14:00:00,2024-06-10 14:00:00,2024-06-10 14:00:00,NYC,74.4,75.0,1.0,0.6,0.023585026013186104,1.3564171223866202,1.314078267730393,normal,1.0
3721,validation,2024-06-10,2024-06-10 15:00:00,2024-06-10 15:00:00,2024-06-10 15:00:00,NYC,74.4,75.0,0.0,0.6,-0.020441073430897905,1.3564171223866202,1.328398023349801,normal,1.0
3722,validation,2024-06-10,2024-06-10 16:00:00,2024-06-10 16:00:00,2024-06-10 16:00:00,NYC,74.4,75.0,-1.0,0.6,-0.29333432525032865,1.3564171223866202,1.4406613008139144,normal,1.0
3723,validation,2024-06-10,2024-06-10 17:00:00,2024-06-10 17:00:00,2024-06-10 17:00:00,NYC,74.4,75.0,-2.0,0.6,-0.29333432525032865,1.3564171223866202,1.4406613008139144,normal,1.0
3724,validation,2024-06-10,2024-06-10 18:00:00,2024-06-10 18:00:00,2024-06-10 18:00:00,NYC,74.4,75.0,-3.0,0.6,-0.29333432525032865,1.3564171223866202,1.4406613008139144,normal,1.0
3725,validation,2024-06-10,2024-06-10 19:00:00,2024-06-10 19:00:00,2024-06-10 19:00:00,NYC,74.4,75.0,-4.0,0.6,-0.29333432525032865,1.3564171223866202,1.4406613008139144,normal,1.0
3726,validation,2024-06-10,2024-06-10 20:00:00,2024-06-10 20:00:00,2024-06-10 20:00:00,NYC,74.4,75.0,-5.0,0.6,-0.29333432525032865,1.3564171223866202,1.4406613008139144,normal,1.0
3727,validation,2024-06-10,2024-06-10 21:00:00,2024-06-10 21:00:00,2024-06-10 21:00:00,NYC,74.4,75.0,-6.0,0.6,-0.29333432525032865,1.3564171223866202,1.4406613008139144,normal,1.0
3728,validation,2024-06-10,2024-06-10 22:00:00,2024-06-10 22:00:00,2024-06-10 22:00:00,NYC,74.4,75.0,-7.0,0.6,-0.29333432525032865,1.3564171223866202,1.4406613008139144,normal,1.0
3729,validation,2024-06-10,2024-06-10 23:00:00,2024-06-10 23:00:00,2024-06-10 23:00:00,NYC,74.4,75.0,-8.0,0.6,-0.29333432525032865,1.3564171223866202,1.4406613008139144,normal,1.0
3730,validation,2024-06-11,2024-06-11 01:00:00,2024-06-11 01:00:00,2024-06-11 01:00:00,NYC,72.5,73.0,14.0,0.5,0.1037768889824731,1.4913312370879523,1.3539017427001425,normal,1.0
3731,validation,2024-06-11,2024-06-11 02:00:00,2024-06-11 02:00:00,2024-06-11 02:00:00,NYC,72.5,73.0,13.0,0.5,0.1037768889824731,1.4913312370879523,1.3539017427001425,normal,1.0
3732,validation,2024-06-11,2024-06-11 03:00:00,2024-06-11 03:00:00,2024-06-11 03:00:00,NYC,72.5,73.0,12.0,0.5,0.1037768889824731,1.4913312370879523,1.3539017427001425,normal,1.0
3733,validation,2024-06-11,2024-06-11 04:00:00,2024-06-11 04:00:00,2024-06-11 04:00:00,NYC,72.5,73.0,11.0,0.5,0.1037768889824731,1.4913312370879523,1.3539017427001425,normal,1.0
3734,validation,2024-06-11,2024-06-11 05:00:00,2024-06-11 05:00:00,2024-06-11 05:00:00,NYC,72.5,73.0,10.0,0.5,0.1037768889824731,1.4913312370879523,1.3539017427001425,normal,1.0
3735,validation,2024-06-11,2024-06-11 06:00:00,2024-06-11 06:00:00,2024-06-11 06:00:00,NYC,72.5,73.0,9.0,0.5,0.1037768889824731,1.5014706180648951,1.3602025443213173,normal,1.0
3736,validation,2024-06-11,2024-06-11 07:00:00,2024-06-11 07:00:00,2024-06-11 07:00:00,NYC,72.5,73.0,8.0,0.5,0.1037768889824731,1.4913312370879523,1.3539017427001425,normal,1.0
3737,validation,2024-06-11,2024-06-11 08:00:00,2024-06-11 08:00:00,2024-06-11 08:00:00,NYC,72.5,73.0,7.0,0.5,0.1037768889824731,1.4913312370879523,1.3539017427001425,normal,1.0
3738,validation,2024-06-11,2024-06-11 09:00:00,2024-06-11 09:00:00,2024-06-11 09:00:00,NYC,72.5,73.0,6.0,0.5,0.1037768889824731,1.492973470825658,1.3549247208477952,normal,1.0
3739,validation,2024-06-11,2024-06-11 10:00:00,2024-06-11 10:00:00,2024-06-11 10:00:00,NYC,72.5,73.0,5.0,0.5,0.1037768889824731,1.4800454093216608,1.3468456524778447,normal,1.0
3740,validation,2024-06-11,2024-06-11 11:00:00,2024-06-11 11:00:00,2024-06-11 11:00:00,NYC,72.5,73.0,4.0,0.5,0.023585026013186104,1.4800454093216608,1.3628185751806923,normal,1.0
3741,validation,2024-06-11,2024-06-11 12:00:00,2024-06-11 12:00:00,2024-06-11 12:00:00,NYC,72.5,73.0,3.0,0.5,0.1037768889824731,1.3564171223866202,1.266449436547119,normal,1.0
3742,validation,2024-06-11,2024-06-11 13:00:00,2024-06-11 13:00:00,2024-06-11 13:00:00,NYC,72.5,73.0,2.0,0.5,0.1037768889824731,1.3564171223866202,1.266449436547119,normal,1.0
3743,validation,2024-06-11,2024-06-11 14:00:00,2024-06-11 14:00:00,2024-06-11 14:00:00,NYC,72.5,73.0,1.0,0.5,0.1037768889824731,1.3564171223866202,1.266449436547119,normal,1.0
3744,validation,2024-06-11,2024-06-11 15:00:00,2024-06-11 15:00:00,2024-06-11 15:00:00,NYC,72.5,73.0,0.0,0.5,0.1037768889824731,1.3564171223866202,1.266449436547119,normal,1.0
3745,validation,2024-06-11,2024-06-11 16:00:00,2024-06-11 16:00:00,2024-06-11 16:00:00,NYC,72.5,73.0,-1.0,0.5,0.1037768889824731,1.3564171223866202,1.266449436547119,normal,1.0
3746,validation,2024-06-11,2024-06-11 17:00:00,2024-06-11 17:00:00,2024-06-11 17:00:00,NYC,72.5,73.0,-2.0,0.5,0.023585026013186104,1.3564171223866202,1.285466696529488,normal,1.0
3747,validation,2024-06-11,2024-06-11 18:00:00,2024-06-11 18:00:00,2024-06-11 18:00:00,NYC,72.5,73.0,-3.0,0.5,0.023585026013186104,1.3564171223866202,1.285466696529488,normal,1.0
3748,validation,2024-06-11,2024-06-11 19:00:00,2024-06-11 19:00:00,2024-06-11 19:00:00,NYC,72.5,73.0,-4.0,0.5,0.023585026013186104,1.3564171223866202,1.285466696529488,normal,1.0
3749,validation,2024-06-11,2024-06-11 20:00:00,2024-06-11 20:00:00,2024-06-11 20:00:00,NYC,72.5,73.0,-5.0,0.5,0.023585026013186104,1.3564171223866202,1.285466696529488,normal,1.0
3750,validation,2024-06-11,2024-06-11 21:00:00,2024-06-11 21:00:00,2024-06-11 21:00:00,NYC,72.5,73.0,-6.0,0.5,0.023585026013186104,1.3564171223866202,1.285466696529488,normal,1.0
3751,validation,2024-06-11,2024-06-11 22:00:00,2024-06-11 22:00:00,2024-06-11 22:00:00,NYC,72.5,73.0,-7.0,0.5,0.023585026013186104,1.3564171223866202,1.285466696529488,normal,1.0
3752,validation,2024-06-11,2024-06-11 23:00:00,2024-06-11 23:00:00,2024-06-11 23:00:00,NYC,72.5,73.0,-8.0,0.5,0.023585026013186104,1.3564171223866202,1.285466696529488,normal,1.0
3753,validation,2024-06-12,2024-06-12 01:00:00,2024-06-12 01:00:00,2024-06-12 01:00:00,NYC,76.4,76.0,14.0,-0.4,0.0594332004397901,1.492973470825658,1.3670572567699697,normal,1.0
3754,validation,2024-06-12,2024-06-12 02:00:00,2024-06-12 02:00:00,2024-06-12 02:00:00,NYC,76.4,76.0,13.0,-0.4,0.0594332004397901,1.492973470825658,1.3670572567699697,normal,1.0
3755,validation,2024-06-12,2024-06-12 03:00:00,2024-06-12 03:00:00,2024-06-12 03:00:00,NYC,76.4,76.0,12.0,-0.4,0.0594332004397901,1.492973470825658,1.3670572567699697,normal,1.0
3756,validation,2024-06-12,2024-06-12 04:00:00,2024-06-12 04:00:00,2024-06-12 04:00:00,NYC,76.4,76.0,11.0,-0.4,0.0594332004397901,1.492973470825658,1.3670572567699697,normal,1.0
3757,validation,2024-06-12,2024-06-12 05:00:00,2024-06-12 05:00:00,2024-06-12 05:00:00,NYC,76.4,76.0,10.0,-0.4,0.0594332004397901,1.492973470825658,1.3670572567699697,normal,1.0
3758,validation,2024-06-12,2024-06-12 06:00:00,2024-06-12 06:00:00,2024-06-12 06:00:00,NYC,76.4,76.0,9.0,-0.4,0.0594332004397901,1.503124017151455,1.3731957949998312,normal,1.0
3759,validation,2024-06-12,2024-06-12 07:00:00,2024-06-12 07:00:00,2024-06-12 07:00:00,NYC,76.4,76.0,8.0,-0.4,0.0594332004397901,1.492973470825658,1.3670572567699697,normal,1.0
3760,validation,2024-06-12,2024-06-12 08:00:00,2024-06-12 08:00:00,2024-06-12 08:00:00,NYC,76.4,76.0,7.0,-0.4,0.0594332004397901,1.4800454093216608,1.3591910672827456,normal,1.0
3761,validation,2024-06-12,2024-06-12 09:00:00,2024-06-12 09:00:00,2024-06-12 09:00:00,NYC,76.4,76.0,6.0,-0.4,0.0594332004397901,1.4901080593185791,1.3653184227964696,normal,1.0
3762,validation,2024-06-12,2024-06-12 10:00:00,2024-06-12 10:00:00,2024-06-12 10:00:00,NYC,76.4,76.0,5.0,-0.4,-0.40633001833908255,1.4800454093216608,1.3110204484559607,normal,1.0
3763,validation,2024-06-12,2024-06-12 11:00:00,2024-06-12 11:00:00,2024-06-12 11:00:00,NYC,76.4,76.0,4.0,-0.4,-0.40633001833908255,1.4800454093216608,1.3110204484559607,normal,1.0
3764,validation,2024-06-12,2024-06-12 12:00:00,2024-06-12 12:00:00,2024-06-12 12:00:00,NYC,76.4,76.0,3.0,-0.4,-0.020441073430897905,1.4800454093216608,1.3438948257559415,normal,1.0
3765,validation,2024-06-12,2024-06-12 13:00:00,2024-06-12 13:00:00,2024-06-12 13:00:00,NYC,76.4,76.0,2.0,-0.4,-0.6031780568921649,1.5684945646465882,1.3774447317692662,normal,1.0
3766,validation,2024-06-12,2024-06-12 14:00:00,2024-06-12 14:00:00,2024-06-12 14:00:00,NYC,76.4,76.0,1.0,-0.4,-0.9666685470825431,1.807300040136277,1.5599275746164576,normal,1.0
3767,validation,2024-06-12,2024-06-12 15:00:00,2024-06-12 15:00:00,2024-06-12 15:00:00,NYC,76.4,76.0,0.0,-0.4,-0.6031780568921649,1.5396917802535846,1.359227535952476,normal,1.0
3768,validation,2024-06-12,2024-06-12 16:00:00,2024-06-12 16:00:00,2024-06-12 16:00:00,NYC,76.4,76.0,-1.0,-0.4,-0.6031780568921649,1.5396917802535846,1.359227535952476,normal,1.0
3769,validation,2024-06-12,2024-06-12 17:00:00,2024-06-12 17:00:00,2024-06-12 17:00:00,NYC,76.4,76.0,-2.0,-0.4,-0.29333432525032865,1.3564171223866202,1.226877240542453,normal,1.0
3770,validation,2024-06-12,2024-06-12 18:00:00,2024-06-12 18:00:00,2024-06-12 18:00:00,NYC,76.4,76.0,-3.0,-0.4,-0.29333432525032865,1.3564171223866202,1.226877240542453,normal,1.0
3771,validation,2024-06-12,2024-06-12 19:00:00,2024-06-12 19:00:00,2024-06-12 19:00:00,NYC,76.4,76.0,-4.0,-0.4,-0.29333432525032865,1.3564171223866202,1.226877240542453,normal,1.0
3772,validation,2024-06-12,2024-06-12 20:00:00,2024-06-12 20:00:00,2024-06-12 20:00:00,NYC,76.4,76.0,-5.0,-0.4,-0.29333432525032865,1.3564171223866202,1.226877240542453,normal,1.0
3773,validation,2024-06-12,2024-06-12 21:00:00,2024-06-12 21:00:00,2024-06-12 21:00:00,NYC,76.4,76.0,-6.0,-0.4,-0.29333432525032865,1.3564171223866202,1.226877240542453,normal,1.0
3774,validation,2024-06-12,2024-06-12 22:00:00,2024-06-12 22:00:00,2024-06-12 22:00:00,NYC,76.4,76.0,-7.0,-0.4,-0.29333432525032865,1.3564171223866202,1.226877240542453,normal,1.0
3775,validation,2024-06-12,2024-06-12 23:00:00,2024-06-12 23:00:00,2024-06-12 23:00:00,NYC,76.4,76.0,-8.0,-0.4,-0.29333432525032865,1.3564171223866202,1.226877240542453,normal,1.0
3776,validation,2024-06-13,2024-06-13 01:00:00,2024-06-13 01:00:00,2024-06-13 01:00:00,NYC,85.1,84.0,14.0,-1.1,-0.13376810941913517,1.5135995581299335,1.5371853239350508,normal,1.0
