trade_id,city,target_date,event_ticker,market_ticker,signal_timestamp,execution_timestamp,settlement_timestamp,prediction_time,probability_age_minutes,model_probability,side,entry_price,unadjusted_entry_price,quote_source,quote_field,execution_gap_minutes,contracts,gross_cost,fees,slippage_per_contract,cash_committed,predicted_edge,lower_confidence_edge,settlement,settlement_source,execution_assumption,evidence_label,supports_profitability_claim,cash_after_settlement,gross_pnl,net_pnl,outer_fold_id,selected_filter_candidate,contract_multiplier
95,NYC,2025-11-12,KXHIGHNY-25NOV12,KXHIGHNY-25NOV12-B49.5,2025-11-12 14:30:00+00:00,2025-11-12 14:31:00+00:00,2025-11-19 15:00:00+00:00,2025-11-12 14:00:00+00:00,30.0,0.7311507947261643,BUY_YES,0.6,0.59,kalshi_candlestick,yes_ask_open,1.0,20,12.0,0.34,0.01,12.34,0.1111507947261643,0.0307311926392203,1,kalshi_result,next_candle_open,counterfactual_constant_leverage_no_historical_depth,False,1266.7099999999998,8.0,7.66,trading_outer_01,edge_0.01_all_buy_yes_2,20
96,NYC,2025-11-15,KXHIGHNY-25NOV15,KXHIGHNY-25NOV15-B49.5,2025-11-15 20:40:00+00:00,2025-11-15 20:41:00+00:00,2025-11-22 15:00:00+00:00,2025-11-15 20:00:00+00:00,40.0,0.3746287818689022,BUY_YES,0.15,0.14,kalshi_candlestick,yes_ask_open,1.0,20,3.0,0.18,0.01,3.18,0.2146287818689022,0.1375113378493091,1,kalshi_result,next_candle_open,counterfactual_constant_leverage_no_historical_depth,False,1271.8299999999997,17.0,16.82,trading_outer_01,edge_0.01_all_buy_yes_2,20
97,NYC,2025-11-15,KXHIGHNY-25NOV15,KXHIGHNY-25NOV15-B53.5,2025-11-15 20:40:00+00:00,2025-11-15 20:41:00+00:00,2025-11-22 15:00:00+00:00,2025-11-15 20:00:00+00:00,40.0,0.4646246907471067,BUY_YES,0.27,0.26,kalshi_candlestick,yes_ask_open,1.0,20,5.4,0.28,0.01,5.680000000000001,0.1746246907471067,0.0926376652233952,0,kalshi_result,next_candle_open,counterfactual_constant_leverage_no_historical_depth,False,1271.8299999999997,-5.4,-5.680000000000001,trading_outer_01,edge_0.01_all_buy_yes_2,20
99,NYC,2025-11-20,KXHIGHNY-25NOV20,KXHIGHNY-25NOV20-B47.5,2025-11-20 17:00:00+00:00,2025-11-20 17:01:00+00:00,2025-11-27 15:00:00+00:00,2025-11-20 17:00:00+00:00,0.0,0.8414483940310131,BUY_YES,0.73,0.72,kalshi_candlestick,yes_ask_open,1.0,20,14.6,0.28,0.01,14.879999999999999,0.0914483940310131,0.0205153358329811,1,kalshi_result,next_candle_open,counterfactual_constant_leverage_no_historical_depth,False,1286.1299999999997,5.4,5.120000000000001,trading_outer_01,edge_0.01_all_buy_yes_2,20
101,NYC,2025-11-25,KXHIGHNY-25NOV25,KXHIGHNY-25NOV25-B54.5,2025-11-26 03:05:00+00:00,2025-11-26 03:06:00+00:00,2025-12-02 15:00:00+00:00,2025-11-26 02:00:00+00:00,65.0,0.219297021775594,BUY_YES,0.02,0.01,kalshi_candlestick,yes_ask_open,1.0,20,0.4,0.03,0.01,0.43000000000000005,0.189297021775594,0.1278014374879595,0,kalshi_result,next_candle_open,counterfactual_constant_leverage_no_historical_depth,False,1270.6699999999996,-0.4,-0.43000000000000005,trading_outer_01,edge_0.01_all_buy_yes_2,20
102,NYC,2025-11-25,KXHIGHNY-25NOV25,KXHIGHNY-25NOV25-B58.5,2025-11-26 03:05:00+00:00,2025-11-26 03:06:00+00:00,2025-12-02 15:00:00+00:00,2025-11-26 02:00:00+00:00,65.0,0.4704240370984131,BUY_YES,0.25,0.24,kalshi_candlestick,yes_ask_open,1.0,20,5.0,0.27,0.01,5.27,0.2004240370984131,0.118215507806184,1,kalshi_result,next_candle_open,counterfactual_constant_leverage_no_historical_depth,False,1290.6699999999996,15.0,14.73,trading_outer_01,edge_0.01_all_buy_yes_2,20
104,NYC,2025-12-01,KXHIGHNY-25DEC01,KXHIGHNY-25DEC01-B42.5,2025-12-01 15:25:00+00:00,2025-12-01 15:26:00+00:00,2025-12-08 15:00:00+00:00,2025-12-01 15:00:00+00:00,25.0,0.8688865135407554,BUY_YES,0.76,0.75,kalshi_candlestick,yes_ask_open,1.0,20,15.2,0.26,0.01,15.459999999999999,0.0888865135407554,0.0216172475336306,1,kalshi_result,next_candle_open,counterfactual_constant_leverage_no_historical_depth,False,1310.6699999999996,4.800000000000001,4.540000000000001,trading_outer_01,edge_0.01_all_buy_yes_2,20
105,NYC,2025-12-18,KXHIGHNY-25DEC18,KXHIGHNY-25DEC18-B50.5,2025-12-18 23:45:00+00:00,2025-12-18 23:46:00+00:00,2025-12-25 15:00:00+00:00,2025-12-18 23:00:00+00:00,45.0,0.5693247861801279,BUY_YES,0.25,0.24,kalshi_candlestick,yes_ask_open,1.0,20,5.0,0.27,0.01,5.27,0.2993247861801279,0.2150192311682858,1,kalshi_result,next_candle_open,counterfactual_constant_leverage_no_historical_depth,False,1311.7099999999998,15.0,14.73,trading_outer_01,edge_0.01_all_buy_yes_2,20
106,NYC,2025-12-18,KXHIGHNY-25DEC18,KXHIGHNY-25DEC18-B52.5,2025-12-18 23:45:00+00:00,2025-12-18 23:46:00+00:00,2025-12-25 15:00:00+00:00,2025-12-18 23:00:00+00:00,45.0,0.2709622291661141,BUY_YES,0.11,0.1,kalshi_candlestick,yes_ask_open,1.0,20,2.2,0.14,0.0099999999999999,2.3400000000000003,0.1509622291661141,0.0830986158839212,0,kalshi_result,next_candle_open,counterfactual_constant_leverage_no_historical_depth,False,1311.7099999999998,-2.2,-2.3400000000000003,trading_outer_01,edge_0.01_all_buy_yes_2,20
108,NYC,2025-12-20,KXHIGHNY-25DEC20,KXHIGHNY-25DEC20-B38.5,2025-12-20 14:30:00+00:00,2025-12-20 14:31:00+00:00,2025-12-27 15:00:00+00:00,2025-12-20 14:00:00+00:00,30.0,0.7075274751754214,BUY_YES,0.55,0.54,kalshi_candlestick,yes_ask_open,1.0,20,11.0,0.35,0.01,11.35,0.1375274751754213,0.0559017351873296,1,kalshi_result,next_candle_open,counterfactual_constant_leverage_no_historical_depth,False,1331.7099999999998,9.0,8.65,trading_outer_01,edge_0.01_all_buy_yes_2,20
109,NYC,2026-01-05,KXHIGHNY-26JAN05,KXHIGHNY-26JAN05-B35.5,2026-01-06 00:15:00+00:00,2026-01-06 00:16:00+00:00,2026-01-12 15:00:00+00:00,2026-01-06 00:00:00+00:00,15.0,0.4389622619544403,BUY_YES,0.02,0.01,kalshi_candlestick,yes_ask_open,1.0,20,0.4,0.03,0.01,0.43000000000000005,0.4089622619544403,0.3280873779145222,0,kalshi_result,next_candle_open,counterfactual_constant_leverage_no_historical_depth,False,1329.5699999999997,-0.4,-0.43000000000000005,trading_outer_01,edge_0.01_all_buy_yes_2,20
110,NYC,2026-01-05,KXHIGHNY-26JAN05,KXHIGHNY-26JAN05-B39.5,2026-01-06 00:15:00+00:00,2026-01-06 00:16:00+00:00,2026-01-12 15:00:00+00:00,2026-01-06 00:00:00+00:00,15.0,0.5610377380455597,BUY_YES,0.08,0.07,kalshi_candlestick,yes_ask_open,1.0,20,1.6,0.11,0.0099999999999999,1.7100000000000002,0.4710377380455596,0.3867852755906359,1,kalshi_result,next_candle_open,counterfactual_constant_leverage_no_historical_depth,False,1349.5699999999997,18.4,18.29,trading_outer_01,edge_0.01_all_buy_yes_2,20
111,NYC,2026-01-21,KXHIGHNY-26JAN21,KXHIGHNY-26JAN21-B33.5,2026-01-21 20:00:00+00:00,2026-01-21 20:01:00+00:00,2026-01-28 15:00:00+00:00,2026-01-21 20:00:00+00:00,0.0,0.3966374606431411,BUY_YES,0.26,0.25,kalshi_candlestick,yes_ask_open,1.0,20,5.2,0.27,0.01,5.470000000000001,0.1166374606431411,0.0380751351904538,0,kalshi_result,next_candle_open,counterfactual_constant_leverage_no_historical_depth,False,1316.6099999999997,-5.2,-5.470000000000001,trading_outer_01,edge_0.01_all_buy_yes_2,20
113,NYC,2026-01-21,KXHIGHNY-26JAN21,KXHIGHNY-26JAN21-B35.5,2026-01-21 20:55:00+00:00,2026-01-21 20:56:00+00:00,2026-01-28 15:00:00+00:00,2026-01-21 20:00:00+00:00,55.0,0.5935213606743549,BUY_YES,0.46,0.45,kalshi_candlestick,yes_ask_open,1.0,20,9.200000000000001,0.35,0.01,9.55,0.1135213606743548,0.0291921945244307,0,kalshi_result,next_candle_open,counterfactual_constant_leverage_no_historical_depth,False,1316.6099999999997,-9.200000000000001,-9.55,trading_outer_01,edge_0.01_all_buy_yes_2,20
116,NYC,2026-01-23,KXHIGHNY-26JAN23,KXHIGHNY-26JAN23-B38.5,2026-01-23 18:10:00+00:00,2026-01-23 18:11:00+00:00,2026-01-30 15:00:00+00:00,2026-01-23 18:00:00+00:00,10.0,0.9960509247777712,BUY_YES,0.89,0.88,kalshi_candlestick,yes_ask_open,1.0,20,17.8,0.14,0.01,17.94,0.0960509247777712,0.0650867484728619,1,kalshi_result,next_candle_open,counterfactual_constant_leverage_no_historical_depth,False,1336.6099999999997,2.1999999999999993,2.0599999999999987,trading_outer_01,edge_0.01_all_buy_yes_2,20
117,NYC,2026-02-11,KXHIGHNY-26FEB11,KXHIGHNY-26FEB11-B40.5,2026-02-11 14:05:00+00:00,2026-02-11 14:06:00+00:00,2026-02-18 15:00:00+00:00,2026-02-11 14:00:00+00:00,5.0,0.6085321318553918,BUY_YES,0.33,0.32,kalshi_candlestick,yes_ask_open,1.0,20,6.6000000000000005,0.31,0.01,6.91,0.2585321318553917,0.1742882816841185,1,kalshi_result,next_candle_open,counterfactual_constant_leverage_no_historical_depth,False,1319.9699999999996,13.399999999999999,13.09,trading_outer_01,edge_0.01_all_buy_yes_2,20
118,NYC,2026-02-11,KXHIGHNY-26FEB11,KXHIGHNY-26FEB11-T43,2026-02-11 14:05:00+00:00,2026-02-11 14:06:00+00:00,2026-02-18 15:00:00+00:00,2026-02-11 14:00:00+00:00,5.0,0.3914678681446082,BUY_YES,0.14,0.13,kalshi_candlestick,yes_ask_open,1.0,20,2.8000000000000003,0.17,0.01,2.97,0.2414678681446082,0.1632297416064043,0,kalshi_result,next_candle_open,counterfactual_constant_leverage_no_historical_depth,False,1319.9699999999996,-2.8000000000000003,-2.97,trading_outer_01,edge_0.01_all_buy_yes_2,20
120,NYC,2026-02-16,KXHIGHNY-26FEB16,KXHIGHNY-26FEB16-B39.5,2026-02-16 15:15:00+00:00,2026-02-16 15:16:00+00:00,2026-02-23 15:00:00+00:00,2026-02-16 15:00:00+00:00,15.0,0.7443224947609964,BUY_YES,0.56,0.55,kalshi_candlestick,yes_ask_open,1.0,20,11.200000000000001,0.35,0.01,11.55,0.1643224947609964,0.0846853804917105,1,kalshi_result,next_candle_open,counterfactual_constant_leverage_no_historical_depth,False,1339.9699999999996,8.799999999999999,8.45,trading_outer_01,edge_0.01_all_buy_yes_2,20
122,NYC,2026-02-16,KXHIGHNY-26FEB16,KXHIGHNY-26FEB16-T37,2026-02-16 15:15:00+00:00,2026-02-16 15:16:00+00:00,2026-02-23 15:00:00+00:00,2026-02-16 15:00:00+00:00,15.0,0.0987321523605675,BUY_YES,0.02,0.01,kalshi_candlestick,yes_ask_open,1.0,20,0.4,0.03,0.01,0.43000000000000005,0.0687321523605675,0.0289888774390719,0,kalshi_result,next_candle_open,counterfactual_constant_leverage_no_historical_depth,False,1339.9699999999996,-0.4,-0.43000000000000005,trading_outer_01,edge_0.01_all_buy_yes_2,20
123,NYC,2026-02-18,KXHIGHNY-26FEB18,KXHIGHNY-26FEB18-B46.5,2026-02-18 14:55:00+00:00,2026-02-18 14:56:00+00:00,2026-02-25 15:00:00+00:00,2026-02-18 14:00:00+00:00,55.0,0.1457109736011921,BUY_YES,0.05,0.04,kalshi_candlestick,yes_ask_open,1.0,20,1.0,0.07,0.01,1.07,0.085710973601192,0.0360140559174668,0,kalshi_result,next_candle_open,counterfactual_constant_leverage_no_historical_depth,False,1327.9899999999996,-1.0,-1.07,trading_outer_01,edge_0.01_all_buy_yes_2,20
124,NYC,2026-02-18,KXHIGHNY-26FEB18,KXHIGHNY-26FEB18-T44,2026-02-18 14:55:00+00:00,2026-02-18 14:56:00+00:00,2026-02-25 15:00:00+00:00,2026-02-18 14:00:00+00:00,55.0,0.8542890263988079,BUY_YES,0.67,0.66,kalshi_candlestick,yes_ask_open,1.0,20,13.4,0.31,0.01,13.71,0.1642890263988078,0.0949872051496069,1,kalshi_result,next_candle_open,counterfactual_constant_leverage_no_historical_depth,False,1347.9899999999996,6.6,6.289999999999999,trading_outer_01,edge_0.01_all_buy_yes_2,20
128,NYC,2026-02-24,KXHIGHNY-26FEB24,KXHIGHNY-26FEB24-B28.5,2026-02-24 16:40:00+00:00,2026-02-24 16:43:00+00:00,2026-03-03 15:00:00+00:00,2026-02-24 16:00:00+00:00,40.0,0.1262790192040208,BUY_YES,0.02,0.01,kalshi_candlestick,yes_ask_open,3.0,20,0.4,0.03,0.01,0.43000000000000005,0.0962790192040208,0.0504088347801423,0,kalshi_result,next_candle_open,counterfactual_constant_leverage_no_historical_depth,False,1344.3799999999994,-0.4,-0.43000000000000005,trading_outer_01,edge_0.01_all_buy_yes_2,20
