date,location,prediction_time,prediction_timestamp,actual_high,forecast_high,forecast_error,forecast_source
2022-08-30,NYC,15:00,2022-08-30 15:00:00,86.4,88.3,-1.9,open_meteo_historical_forecast
2022-08-30,NYC,16:00,2022-08-30 16:00:00,86.4,88.3,-1.9,open_meteo_historical_forecast
2022-08-30,NYC,17:00,2022-08-30 17:00:00,86.4,88.3,-1.9,open_meteo_historical_forecast
2022-08-30,NYC,18:00,2022-08-30 18:00:00,86.4,88.3,-1.9,open_meteo_historical_forecast
2022-08-30,NYC,19:00,2022-08-30 19:00:00,86.4,88.3,-1.9,open_meteo_historical_forecast
2022-08-30,NYC,20:00,2022-08-30 20:00:00,86.4,88.3,-1.9,open_meteo_historical_forecast
2022-08-30,NYC,21:00,2022-08-30 21:00:00,86.4,88.3,-1.9,open_meteo_historical_forecast
2022-08-30,NYC,22:00,2022-08-30 22:00:00,86.4,88.3,-1.9,open_meteo_historical_forecast
2022-08-30,NYC,23:00,2022-08-30 23:00:00,86.4,88.3,-1.9,open_meteo_historical_forecast
2022-08-31,NYC,00:00,2022-08-31 00:00:00,83.8,84.0,-0.2,open_meteo_historical_forecast
2022-08-31,NYC,01:00,2022-08-31 01:00:00,83.8,84.0,-0.2,open_meteo_historical_forecast
2022-08-31,NYC,02:00,2022-08-31 02:00:00,83.8,84.0,-0.2,open_meteo_historical_forecast
2022-08-31,NYC,03:00,2022-08-31 03:00:00,83.8,84.0,-0.2,open_meteo_historical_forecast
2022-08-31,NYC,04:00,2022-08-31 04:00:00,83.8,84.0,-0.2,open_meteo_historical_forecast
2022-08-31,NYC,05:00,2022-08-31 05:00:00,83.8,84.0,-0.2,open_meteo_historical_forecast
2022-08-31,NYC,06:00,2022-08-31 06:00:00,83.8,84.0,-0.2,open_meteo_historical_forecast
2022-08-31,NYC,07:00,2022-08-31 07:00:00,83.8,84.0,-0.2,open_meteo_historical_forecast
2022-08-31,NYC,08:00,2022-08-31 08:00:00,83.8,84.0,-0.2,open_meteo_historical_forecast
2022-08-31,NYC,09:00,2022-08-31 09:00:00,83.8,84.0,-0.2,open_meteo_historical_forecast
2022-08-31,NYC,10:00,2022-08-31 10:00:00,83.8,84.0,-0.2,open_meteo_historical_forecast
2022-08-31,NYC,11:00,2022-08-31 11:00:00,83.8,84.0,-0.2,open_meteo_historical_forecast
2022-08-31,NYC,12:00,2022-08-31 12:00:00,83.8,84.0,-0.2,open_meteo_historical_forecast
2022-08-31,NYC,13:00,2022-08-31 13:00:00,83.8,84.0,-0.2,open_meteo_historical_forecast
2022-08-31,NYC,14:00,2022-08-31 14:00:00,83.8,84.0,-0.2,open_meteo_historical_forecast
2022-08-31,NYC,15:00,2022-08-31 15:00:00,83.8,84.0,-0.2,open_meteo_historical_forecast
2022-08-31,NYC,16:00,2022-08-31 16:00:00,83.8,84.0,-0.2,open_meteo_historical_forecast
2022-08-31,NYC,17:00,2022-08-31 17:00:00,83.8,84.0,-0.2,open_meteo_historical_forecast
2022-08-31,NYC,18:00,2022-08-31 18:00:00,83.8,84.0,-0.2,open_meteo_historical_forecast
2022-08-31,NYC,19:00,2022-08-31 19:00:00,83.8,84.0,-0.2,open_meteo_historical_forecast
2022-08-31,NYC,20:00,2022-08-31 20:00:00,83.8,84.0,-0.2,open_meteo_historical_forecast
2022-08-31,NYC,21:00,2022-08-31 21:00:00,83.8,84.0,-0.2,open_meteo_historical_forecast
2022-08-31,NYC,22:00,2022-08-31 22:00:00,83.8,84.0,-0.2,open_meteo_historical_forecast
2022-08-31,NYC,23:00,2022-08-31 23:00:00,83.8,84.0,-0.2,open_meteo_historical_forecast
2022-09-01,NYC,00:00,2022-09-01 00:00:00,85.0,86.2,-1.2,open_meteo_historical_forecast
2022-09-01,NYC,01:00,2022-09-01 01:00:00,85.0,86.2,-1.2,open_meteo_historical_forecast
2022-09-01,NYC,02:00,2022-09-01 02:00:00,85.0,86.2,-1.2,open_meteo_historical_forecast
2022-09-01,NYC,03:00,2022-09-01 03:00:00,85.0,86.2,-1.2,open_meteo_historical_forecast
2022-09-01,NYC,04:00,2022-09-01 04:00:00,85.0,86.2,-1.2,open_meteo_historical_forecast
2022-09-01,NYC,05:00,2022-09-01 05:00:00,85.0,86.2,-1.2,open_meteo_historical_forecast
2022-09-01,NYC,06:00,2022-09-01 06:00:00,85.0,86.2,-1.2,open_meteo_historical_forecast
2022-09-01,NYC,07:00,2022-09-01 07:00:00,85.0,86.2,-1.2,open_meteo_historical_forecast
2022-09-01,NYC,08:00,2022-09-01 08:00:00,85.0,86.2,-1.2,open_meteo_historical_forecast
2022-09-01,NYC,09:00,2022-09-01 09:00:00,85.0,86.2,-1.2,open_meteo_historical_forecast
2022-09-01,NYC,10:00,2022-09-01 10:00:00,85.0,86.2,-1.2,open_meteo_historical_forecast
2022-09-01,NYC,11:00,2022-09-01 11:00:00,85.0,86.2,-1.2,open_meteo_historical_forecast
2022-09-01,NYC,12:00,2022-09-01 12:00:00,85.0,86.2,-1.2,open_meteo_historical_forecast
2022-09-01,NYC,13:00,2022-09-01 13:00:00,85.0,86.2,-1.2,open_meteo_historical_forecast
2022-09-01,NYC,14:00,2022-09-01 14:00:00,85.0,86.2,-1.2,open_meteo_historical_forecast
2022-09-01,NYC,15:00,2022-09-01 15:00:00,85.0,86.2,-1.2,open_meteo_historical_forecast
2022-09-01,NYC,16:00,2022-09-01 16:00:00,85.0,86.2,-1.2,open_meteo_historical_forecast
2022-09-01,NYC,17:00,2022-09-01 17:00:00,85.0,86.2,-1.2,open_meteo_historical_forecast
2022-09-01,NYC,18:00,2022-09-01 18:00:00,85.0,86.2,-1.2,open_meteo_historical_forecast
2022-09-01,NYC,19:00,2022-09-01 19:00:00,85.0,86.2,-1.2,open_meteo_historical_forecast
2022-09-01,NYC,20:00,2022-09-01 20:00:00,85.0,86.2,-1.2,open_meteo_historical_forecast
2022-09-01,NYC,21:00,2022-09-01 21:00:00,85.0,86.2,-1.2,open_meteo_historical_forecast
2022-09-01,NYC,22:00,2022-09-01 22:00:00,85.0,86.2,-1.2,open_meteo_historical_forecast
2022-09-01,NYC,23:00,2022-09-01 23:00:00,85.0,86.2,-1.2,open_meteo_historical_forecast
2022-09-02,NYC,00:00,2022-09-02 00:00:00,77.6,77.9,-0.3,open_meteo_historical_forecast
2022-09-02,NYC,01:00,2022-09-02 01:00:00,77.6,77.9,-0.3,open_meteo_historical_forecast
2022-09-02,NYC,02:00,2022-09-02 02:00:00,77.6,77.9,-0.3,open_meteo_historical_forecast
2022-09-02,NYC,03:00,2022-09-02 03:00:00,77.6,77.9,-0.3,open_meteo_historical_forecast
2022-09-02,NYC,04:00,2022-09-02 04:00:00,77.6,77.9,-0.3,open_meteo_historical_forecast
2022-09-02,NYC,05:00,2022-09-02 05:00:00,77.6,77.9,-0.3,open_meteo_historical_forecast
2022-09-02,NYC,06:00,2022-09-02 06:00:00,77.6,77.9,-0.3,open_meteo_historical_forecast
2022-09-02,NYC,07:00,2022-09-02 07:00:00,77.6,77.9,-0.3,open_meteo_historical_forecast
2022-09-02,NYC,08:00,2022-09-02 08:00:00,77.6,77.9,-0.3,open_meteo_historical_forecast
2022-09-02,NYC,09:00,2022-09-02 09:00:00,77.6,77.9,-0.3,open_meteo_historical_forecast
2022-09-02,NYC,10:00,2022-09-02 10:00:00,77.6,77.9,-0.3,open_meteo_historical_forecast
2022-09-02,NYC,11:00,2022-09-02 11:00:00,77.6,77.9,-0.3,open_meteo_historical_forecast
2022-09-02,NYC,12:00,2022-09-02 12:00:00,77.6,77.9,-0.3,open_meteo_historical_forecast
2022-09-02,NYC,13:00,2022-09-02 13:00:00,77.6,77.9,-0.3,open_meteo_historical_forecast
2022-09-02,NYC,14:00,2022-09-02 14:00:00,77.6,77.9,-0.3,open_meteo_historical_forecast
2022-09-02,NYC,15:00,2022-09-02 15:00:00,77.6,77.9,-0.3,open_meteo_historical_forecast
2022-09-02,NYC,16:00,2022-09-02 16:00:00,77.6,77.9,-0.3,open_meteo_historical_forecast
2022-09-02,NYC,17:00,2022-09-02 17:00:00,77.6,77.9,-0.3,open_meteo_historical_forecast
2022-09-02,NYC,18:00,2022-09-02 18:00:00,77.6,77.9,-0.3,open_meteo_historical_forecast
2022-09-02,NYC,19:00,2022-09-02 19:00:00,77.6,77.9,-0.3,open_meteo_historical_forecast
2022-09-02,NYC,20:00,2022-09-02 20:00:00,77.6,77.9,-0.3,open_meteo_historical_forecast
2022-09-02,NYC,21:00,2022-09-02 21:00:00,77.6,77.9,-0.3,open_meteo_historical_forecast
2022-09-02,NYC,22:00,2022-09-02 22:00:00,77.6,77.9,-0.3,open_meteo_historical_forecast
2022-09-02,NYC,23:00,2022-09-02 23:00:00,77.6,77.9,-0.3,open_meteo_historical_forecast
2022-09-03,NYC,00:00,2022-09-03 00:00:00,80.4,81.9,-1.5,open_meteo_historical_forecast
2022-09-03,NYC,01:00,2022-09-03 01:00:00,80.4,81.9,-1.5,open_meteo_historical_forecast
2022-09-03,NYC,02:00,2022-09-03 02:00:00,80.4,81.9,-1.5,open_meteo_historical_forecast
2022-09-03,NYC,03:00,2022-09-03 03:00:00,80.4,81.9,-1.5,open_meteo_historical_forecast
2022-09-03,NYC,04:00,2022-09-03 04:00:00,80.4,81.9,-1.5,open_meteo_historical_forecast
2022-09-03,NYC,05:00,2022-09-03 05:00:00,80.4,81.9,-1.5,open_meteo_historical_forecast
2022-09-03,NYC,06:00,2022-09-03 06:00:00,80.4,81.9,-1.5,open_meteo_historical_forecast
2022-09-03,NYC,07:00,2022-09-03 07:00:00,80.4,81.9,-1.5,open_meteo_historical_forecast
2022-09-03,NYC,08:00,2022-09-03 08:00:00,80.4,81.9,-1.5,open_meteo_historical_forecast
2022-09-03,NYC,09:00,2022-09-03 09:00:00,80.4,81.9,-1.5,open_meteo_historical_forecast
2022-09-03,NYC,10:00,2022-09-03 10:00:00,80.4,81.9,-1.5,open_meteo_historical_forecast
2022-09-03,NYC,11:00,2022-09-03 11:00:00,80.4,81.9,-1.5,open_meteo_historical_forecast
2022-09-03,NYC,12:00,2022-09-03 12:00:00,80.4,81.9,-1.5,open_meteo_historical_forecast
2022-09-03,NYC,13:00,2022-09-03 13:00:00,80.4,81.9,-1.5,open_meteo_historical_forecast
2022-09-03,NYC,14:00,2022-09-03 14:00:00,80.4,81.9,-1.5,open_meteo_historical_forecast
2022-09-03,NYC,15:00,2022-09-03 15:00:00,80.4,81.9,-1.5,open_meteo_historical_forecast
2022-09-03,NYC,16:00,2022-09-03 16:00:00,80.4,81.9,-1.5,open_meteo_historical_forecast
2022-09-03,NYC,17:00,2022-09-03 17:00:00,80.4,81.9,-1.5,open_meteo_historical_forecast
2022-09-03,NYC,18:00,2022-09-03 18:00:00,80.4,81.9,-1.5,open_meteo_historical_forecast
2022-09-03,NYC,19:00,2022-09-03 19:00:00,80.4,81.9,-1.5,open_meteo_historical_forecast
2022-09-03,NYC,20:00,2022-09-03 20:00:00,80.4,81.9,-1.5,open_meteo_historical_forecast
2022-09-03,NYC,21:00,2022-09-03 21:00:00,80.4,81.9,-1.5,open_meteo_historical_forecast
2022-09-03,NYC,22:00,2022-09-03 22:00:00,80.4,81.9,-1.5,open_meteo_historical_forecast
2022-09-03,NYC,23:00,2022-09-03 23:00:00,80.4,81.9,-1.5,open_meteo_historical_forecast
2022-09-04,NYC,00:00,2022-09-04 00:00:00,85.9,88.9,-3.0,open_meteo_historical_forecast
2022-09-04,NYC,01:00,2022-09-04 01:00:00,85.9,88.9,-3.0,open_meteo_historical_forecast
2022-09-04,NYC,02:00,2022-09-04 02:00:00,85.9,88.9,-3.0,open_meteo_historical_forecast
2022-09-04,NYC,03:00,2022-09-04 03:00:00,85.9,88.9,-3.0,open_meteo_historical_forecast
2022-09-04,NYC,04:00,2022-09-04 04:00:00,85.9,88.9,-3.0,open_meteo_historical_forecast
2022-09-04,NYC,05:00,2022-09-04 05:00:00,85.9,88.9,-3.0,open_meteo_historical_forecast
2022-09-04,NYC,06:00,2022-09-04 06:00:00,85.9,88.9,-3.0,open_meteo_historical_forecast
2022-09-04,NYC,07:00,2022-09-04 07:00:00,85.9,88.9,-3.0,open_meteo_historical_forecast
2022-09-04,NYC,08:00,2022-09-04 08:00:00,85.9,88.9,-3.0,open_meteo_historical_forecast
2022-09-04,NYC,09:00,2022-09-04 09:00:00,85.9,88.9,-3.0,open_meteo_historical_forecast
2022-09-04,NYC,10:00,2022-09-04 10:00:00,85.9,88.9,-3.0,open_meteo_historical_forecast
2022-09-04,NYC,11:00,2022-09-04 11:00:00,85.9,88.9,-3.0,open_meteo_historical_forecast
2022-09-04,NYC,12:00,2022-09-04 12:00:00,85.9,88.9,-3.0,open_meteo_historical_forecast
2022-09-04,NYC,13:00,2022-09-04 13:00:00,85.9,88.9,-3.0,open_meteo_historical_forecast
2022-09-04,NYC,14:00,2022-09-04 14:00:00,85.9,88.9,-3.0,open_meteo_historical_forecast
2022-09-04,NYC,15:00,2022-09-04 15:00:00,85.9,88.9,-3.0,open_meteo_historical_forecast
2022-09-04,NYC,16:00,2022-09-04 16:00:00,85.9,88.9,-3.0,open_meteo_historical_forecast
2022-09-04,NYC,17:00,2022-09-04 17:00:00,85.9,88.9,-3.0,open_meteo_historical_forecast
2022-09-04,NYC,18:00,2022-09-04 18:00:00,85.9,88.9,-3.0,open_meteo_historical_forecast
2022-09-04,NYC,19:00,2022-09-04 19:00:00,85.9,88.9,-3.0,open_meteo_historical_forecast
2022-09-04,NYC,20:00,2022-09-04 20:00:00,85.9,88.9,-3.0,open_meteo_historical_forecast
2022-09-04,NYC,21:00,2022-09-04 21:00:00,85.9,88.9,-3.0,open_meteo_historical_forecast
2022-09-04,NYC,22:00,2022-09-04 22:00:00,85.9,88.9,-3.0,open_meteo_historical_forecast
2022-09-04,NYC,23:00,2022-09-04 23:00:00,85.9,88.9,-3.0,open_meteo_historical_forecast
2022-09-05,NYC,00:00,2022-09-05 00:00:00,83.1,85.5,-2.4,open_meteo_historical_forecast
2022-09-05,NYC,01:00,2022-09-05 01:00:00,83.1,85.5,-2.4,open_meteo_historical_forecast
2022-09-05,NYC,02:00,2022-09-05 02:00:00,83.1,85.5,-2.4,open_meteo_historical_forecast
2022-09-05,NYC,03:00,2022-09-05 03:00:00,83.1,85.5,-2.4,open_meteo_historical_forecast
2022-09-05,NYC,04:00,2022-09-05 04:00:00,83.1,85.5,-2.4,open_meteo_historical_forecast
2022-09-05,NYC,05:00,2022-09-05 05:00:00,83.1,85.5,-2.4,open_meteo_historical_forecast
2022-09-05,NYC,06:00,2022-09-05 06:00:00,83.1,85.5,-2.4,open_meteo_historical_forecast
2022-09-05,NYC,07:00,2022-09-05 07:00:00,83.1,85.5,-2.4,open_meteo_historical_forecast
2022-09-05,NYC,08:00,2022-09-05 08:00:00,83.1,85.5,-2.4,open_meteo_historical_forecast
2022-09-05,NYC,09:00,2022-09-05 09:00:00,83.1,85.5,-2.4,open_meteo_historical_forecast
2022-09-05,NYC,10:00,2022-09-05 10:00:00,83.1,85.5,-2.4,open_meteo_historical_forecast
2022-09-05,NYC,11:00,2022-09-05 11:00:00,83.1,85.5,-2.4,open_meteo_historical_forecast
2022-09-05,NYC,12:00,2022-09-05 12:00:00,83.1,85.5,-2.4,open_meteo_historical_forecast
2022-09-05,NYC,13:00,2022-09-05 13:00:00,83.1,85.5,-2.4,open_meteo_historical_forecast
2022-09-05,NYC,14:00,2022-09-05 14:00:00,83.1,85.5,-2.4,open_meteo_historical_forecast
2022-09-05,NYC,15:00,2022-09-05 15:00:00,83.1,85.5,-2.4,open_meteo_historical_forecast
2022-09-05,NYC,16:00,2022-09-05 16:00:00,83.1,85.5,-2.4,open_meteo_historical_forecast
2022-09-05,NYC,17:00,2022-09-05 17:00:00,83.1,85.5,-2.4,open_meteo_historical_forecast
2022-09-05,NYC,18:00,2022-09-05 18:00:00,83.1,85.5,-2.4,open_meteo_historical_forecast
2022-09-05,NYC,19:00,2022-09-05 19:00:00,83.1,85.5,-2.4,open_meteo_historical_forecast
2022-09-05,NYC,20:00,2022-09-05 20:00:00,83.1,85.5,-2.4,open_meteo_historical_forecast
2022-09-05,NYC,21:00,2022-09-05 21:00:00,83.1,85.5,-2.4,open_meteo_historical_forecast
2022-09-05,NYC,22:00,2022-09-05 22:00:00,83.1,85.5,-2.4,open_meteo_historical_forecast
2022-09-05,NYC,23:00,2022-09-05 23:00:00,83.1,85.5,-2.4,open_meteo_historical_forecast
2022-09-06,NYC,00:00,2022-09-06 00:00:00,72.5,74.2,-1.7,open_meteo_historical_forecast
2022-09-06,NYC,01:00,2022-09-06 01:00:00,72.5,74.2,-1.7,open_meteo_historical_forecast
2022-09-06,NYC,02:00,2022-09-06 02:00:00,72.5,74.2,-1.7,open_meteo_historical_forecast
2022-09-06,NYC,03:00,2022-09-06 03:00:00,72.5,74.2,-1.7,open_meteo_historical_forecast
2022-09-06,NYC,04:00,2022-09-06 04:00:00,72.5,74.2,-1.7,open_meteo_historical_forecast
2022-09-06,NYC,05:00,2022-09-06 05:00:00,72.5,74.2,-1.7,open_meteo_historical_forecast
2022-09-06,NYC,06:00,2022-09-06 06:00:00,72.5,74.2,-1.7,open_meteo_historical_forecast
2022-09-06,NYC,07:00,2022-09-06 07:00:00,72.5,74.2,-1.7,open_meteo_historical_forecast
2022-09-06,NYC,08:00,2022-09-06 08:00:00,72.5,74.2,-1.7,open_meteo_historical_forecast
2022-09-06,NYC,09:00,2022-09-06 09:00:00,72.5,74.2,-1.7,open_meteo_historical_forecast
2022-09-06,NYC,10:00,2022-09-06 10:00:00,72.5,74.2,-1.7,open_meteo_historical_forecast
2022-09-06,NYC,11:00,2022-09-06 11:00:00,72.5,74.2,-1.7,open_meteo_historical_forecast
2022-09-06,NYC,12:00,2022-09-06 12:00:00,72.5,74.2,-1.7,open_meteo_historical_forecast
2022-09-06,NYC,13:00,2022-09-06 13:00:00,72.5,74.2,-1.7,open_meteo_historical_forecast
2022-09-06,NYC,14:00,2022-09-06 14:00:00,72.5,74.2,-1.7,open_meteo_historical_forecast
2022-09-06,NYC,15:00,2022-09-06 15:00:00,72.5,74.2,-1.7,open_meteo_historical_forecast
2022-09-06,NYC,16:00,2022-09-06 16:00:00,72.5,74.2,-1.7,open_meteo_historical_forecast
2022-09-06,NYC,17:00,2022-09-06 17:00:00,72.5,74.2,-1.7,open_meteo_historical_forecast
2022-09-06,NYC,18:00,2022-09-06 18:00:00,72.5,74.2,-1.7,open_meteo_historical_forecast
2022-09-06,NYC,19:00,2022-09-06 19:00:00,72.5,74.2,-1.7,open_meteo_historical_forecast
2022-09-06,NYC,20:00,2022-09-06 20:00:00,72.5,74.2,-1.7,open_meteo_historical_forecast
2022-09-06,NYC,21:00,2022-09-06 21:00:00,72.5,74.2,-1.7,open_meteo_historical_forecast
2022-09-06,NYC,22:00,2022-09-06 22:00:00,72.5,74.2,-1.7,open_meteo_historical_forecast
2022-09-06,NYC,23:00,2022-09-06 23:00:00,72.5,74.2,-1.7,open_meteo_historical_forecast
2022-09-07,NYC,00:00,2022-09-07 00:00:00,73.0,72.6,0.4,open_meteo_historical_forecast
2022-09-07,NYC,01:00,2022-09-07 01:00:00,73.0,72.6,0.4,open_meteo_historical_forecast
2022-09-07,NYC,02:00,2022-09-07 02:00:00,73.0,72.6,0.4,open_meteo_historical_forecast
2022-09-07,NYC,03:00,2022-09-07 03:00:00,73.0,72.6,0.4,open_meteo_historical_forecast
2022-09-07,NYC,04:00,2022-09-07 04:00:00,73.0,72.6,0.4,open_meteo_historical_forecast
2022-09-07,NYC,05:00,2022-09-07 05:00:00,73.0,72.6,0.4,open_meteo_historical_forecast
2022-09-07,NYC,06:00,2022-09-07 06:00:00,73.0,72.6,0.4,open_meteo_historical_forecast
2022-09-07,NYC,07:00,2022-09-07 07:00:00,73.0,72.6,0.4,open_meteo_historical_forecast
2022-09-07,NYC,08:00,2022-09-07 08:00:00,73.0,72.6,0.4,open_meteo_historical_forecast
2022-09-07,NYC,09:00,2022-09-07 09:00:00,73.0,72.6,0.4,open_meteo_historical_forecast
2022-09-07,NYC,10:00,2022-09-07 10:00:00,73.0,72.6,0.4,open_meteo_historical_forecast
2022-09-07,NYC,11:00,2022-09-07 11:00:00,73.0,72.6,0.4,open_meteo_historical_forecast
2022-09-07,NYC,12:00,2022-09-07 12:00:00,73.0,72.6,0.4,open_meteo_historical_forecast
2022-09-07,NYC,13:00,2022-09-07 13:00:00,73.0,72.6,0.4,open_meteo_historical_forecast
2022-09-07,NYC,14:00,2022-09-07 14:00:00,73.0,72.6,0.4,open_meteo_historical_forecast
2022-09-07,NYC,15:00,2022-09-07 15:00:00,73.0,72.6,0.4,open_meteo_historical_forecast
2022-09-07,NYC,16:00,2022-09-07 16:00:00,73.0,72.6,0.4,open_meteo_historical_forecast
2022-09-07,NYC,17:00,2022-09-07 17:00:00,73.0,72.6,0.4,open_meteo_historical_forecast
2022-09-07,NYC,18:00,2022-09-07 18:00:00,73.0,72.6,0.4,open_meteo_historical_forecast
2022-09-07,NYC,19:00,2022-09-07 19:00:00,73.0,72.6,0.4,open_meteo_historical_forecast
2022-09-07,NYC,20:00,2022-09-07 20:00:00,73.0,72.6,0.4,open_meteo_historical_forecast
2022-09-07,NYC,21:00,2022-09-07 21:00:00,73.0,72.6,0.4,open_meteo_historical_forecast
2022-09-07,NYC,22:00,2022-09-07 22:00:00,73.0,72.6,0.4,open_meteo_historical_forecast
2022-09-07,NYC,23:00,2022-09-07 23:00:00,73.0,72.6,0.4,open_meteo_historical_forecast
2022-09-08,NYC,00:00,2022-09-08 00:00:00,75.3,77.3,-2.0,open_meteo_historical_forecast
2022-09-08,NYC,01:00,2022-09-08 01:00:00,75.3,77.3,-2.0,open_meteo_historical_forecast
2022-09-08,NYC,02:00,2022-09-08 02:00:00,75.3,77.3,-2.0,open_meteo_historical_forecast
2022-09-08,NYC,03:00,2022-09-08 03:00:00,75.3,77.3,-2.0,open_meteo_historical_forecast
2022-09-08,NYC,04:00,2022-09-08 04:00:00,75.3,77.3,-2.0,open_meteo_historical_forecast
2022-09-08,NYC,05:00,2022-09-08 05:00:00,75.3,77.3,-2.0,open_meteo_historical_forecast
2022-09-08,NYC,06:00,2022-09-08 06:00:00,75.3,77.3,-2.0,open_meteo_historical_forecast
2022-09-08,NYC,07:00,2022-09-08 07:00:00,75.3,77.3,-2.0,open_meteo_historical_forecast
2022-09-08,NYC,08:00,2022-09-08 08:00:00,75.3,77.3,-2.0,open_meteo_historical_forecast
2022-09-08,NYC,09:00,2022-09-08 09:00:00,75.3,77.3,-2.0,open_meteo_historical_forecast
2022-09-08,NYC,10:00,2022-09-08 10:00:00,75.3,77.3,-2.0,open_meteo_historical_forecast
2022-09-08,NYC,11:00,2022-09-08 11:00:00,75.3,77.3,-2.0,open_meteo_historical_forecast
2022-09-08,NYC,12:00,2022-09-08 12:00:00,75.3,77.3,-2.0,open_meteo_historical_forecast
2022-09-08,NYC,13:00,2022-09-08 13:00:00,75.3,77.3,-2.0,open_meteo_historical_forecast
2022-09-08,NYC,14:00,2022-09-08 14:00:00,75.3,77.3,-2.0,open_meteo_historical_forecast
2022-09-08,NYC,15:00,2022-09-08 15:00:00,75.3,77.3,-2.0,open_meteo_historical_forecast
2022-09-08,NYC,16:00,2022-09-08 16:00:00,75.3,77.3,-2.0,open_meteo_historical_forecast
2022-09-08,NYC,17:00,2022-09-08 17:00:00,75.3,77.3,-2.0,open_meteo_historical_forecast
2022-09-08,NYC,18:00,2022-09-08 18:00:00,75.3,77.3,-2.0,open_meteo_historical_forecast
2022-09-08,NYC,19:00,2022-09-08 19:00:00,75.3,77.3,-2.0,open_meteo_historical_forecast
2022-09-08,NYC,20:00,2022-09-08 20:00:00,75.3,77.3,-2.0,open_meteo_historical_forecast
2022-09-08,NYC,21:00,2022-09-08 21:00:00,75.3,77.3,-2.0,open_meteo_historical_forecast
2022-09-08,NYC,22:00,2022-09-08 22:00:00,75.3,77.3,-2.0,open_meteo_historical_forecast
2022-09-08,NYC,23:00,2022-09-08 23:00:00,75.3,77.3,-2.0,open_meteo_historical_forecast
2022-09-09,NYC,00:00,2022-09-09 00:00:00,79.5,79.8,-0.3,open_meteo_historical_forecast
2022-09-09,NYC,01:00,2022-09-09 01:00:00,79.5,79.8,-0.3,open_meteo_historical_forecast
2022-09-09,NYC,02:00,2022-09-09 02:00:00,79.5,79.8,-0.3,open_meteo_historical_forecast
2022-09-09,NYC,03:00,2022-09-09 03:00:00,79.5,79.8,-0.3,open_meteo_historical_forecast
2022-09-09,NYC,04:00,2022-09-09 04:00:00,79.5,79.8,-0.3,open_meteo_historical_forecast
2022-09-09,NYC,05:00,2022-09-09 05:00:00,79.5,79.8,-0.3,open_meteo_historical_forecast
2022-09-09,NYC,06:00,2022-09-09 06:00:00,79.5,79.8,-0.3,open_meteo_historical_forecast
2022-09-09,NYC,07:00,2022-09-09 07:00:00,79.5,79.8,-0.3,open_meteo_historical_forecast
2022-09-09,NYC,08:00,2022-09-09 08:00:00,79.5,79.8,-0.3,open_meteo_historical_forecast
2022-09-09,NYC,09:00,2022-09-09 09:00:00,79.5,79.8,-0.3,open_meteo_historical_forecast
2022-09-09,NYC,10:00,2022-09-09 10:00:00,79.5,79.8,-0.3,open_meteo_historical_forecast
2022-09-09,NYC,11:00,2022-09-09 11:00:00,79.5,79.8,-0.3,open_meteo_historical_forecast
2022-09-09,NYC,12:00,2022-09-09 12:00:00,79.5,79.8,-0.3,open_meteo_historical_forecast
2022-09-09,NYC,13:00,2022-09-09 13:00:00,79.5,79.8,-0.3,open_meteo_historical_forecast
2022-09-09,NYC,14:00,2022-09-09 14:00:00,79.5,79.8,-0.3,open_meteo_historical_forecast
2022-09-09,NYC,15:00,2022-09-09 15:00:00,79.5,79.8,-0.3,open_meteo_historical_forecast
2022-09-09,NYC,16:00,2022-09-09 16:00:00,79.5,79.8,-0.3,open_meteo_historical_forecast
2022-09-09,NYC,17:00,2022-09-09 17:00:00,79.5,79.8,-0.3,open_meteo_historical_forecast
2022-09-09,NYC,18:00,2022-09-09 18:00:00,79.5,79.8,-0.3,open_meteo_historical_forecast
2022-09-09,NYC,19:00,2022-09-09 19:00:00,79.5,79.8,-0.3,open_meteo_historical_forecast
2022-09-09,NYC,20:00,2022-09-09 20:00:00,79.5,79.8,-0.3,open_meteo_historical_forecast
2022-09-09,NYC,21:00,2022-09-09 21:00:00,79.5,79.8,-0.3,open_meteo_historical_forecast
2022-09-09,NYC,22:00,2022-09-09 22:00:00,79.5,79.8,-0.3,open_meteo_historical_forecast
2022-09-09,NYC,23:00,2022-09-09 23:00:00,79.5,79.8,-0.3,open_meteo_historical_forecast
2022-09-10,NYC,00:00,2022-09-10 00:00:00,81.5,85.8,-4.3,open_meteo_historical_forecast
2022-09-10,NYC,01:00,2022-09-10 01:00:00,81.5,85.8,-4.3,open_meteo_historical_forecast
2022-09-10,NYC,02:00,2022-09-10 02:00:00,81.5,85.8,-4.3,open_meteo_historical_forecast
2022-09-10,NYC,03:00,2022-09-10 03:00:00,81.5,85.8,-4.3,open_meteo_historical_forecast
2022-09-10,NYC,04:00,2022-09-10 04:00:00,81.5,85.8,-4.3,open_meteo_historical_forecast
2022-09-10,NYC,05:00,2022-09-10 05:00:00,81.5,85.8,-4.3,open_meteo_historical_forecast
2022-09-10,NYC,06:00,2022-09-10 06:00:00,81.5,85.8,-4.3,open_meteo_historical_forecast
2022-09-10,NYC,07:00,2022-09-10 07:00:00,81.5,85.8,-4.3,open_meteo_historical_forecast
2022-09-10,NYC,08:00,2022-09-10 08:00:00,81.5,85.8,-4.3,open_meteo_historical_forecast
