date,location,official_daily_high_f,openmeteo_daily_max_f,old_actual_high_f,max_hourly_tmpf,old_minus_official,openmeteo_minus_official,max_hourly_minus_official
2026-03-14,NYC,51.0,50.0,50.0,51.0,-1.0,-1.0,0.0
2026-03-15,NYC,48.0,44.5,44.5,48.0,-3.5,-3.5,0.0
2026-03-16,NYC,57.0,62.8,62.8,57.0,5.799999999999997,5.799999999999997,0.0
2026-03-17,NYC,48.0,56.2,56.2,51.0,8.200000000000003,8.200000000000003,3.0
2026-03-18,NYC,37.0,36.0,36.0,37.0,-1.0,-1.0,0.0
2026-03-19,NYC,44.0,40.7,40.7,43.0,-3.299999999999997,-3.299999999999997,-1.0
2026-03-20,NYC,57.0,54.1,54.1,56.0,-2.8999999999999986,-2.8999999999999986,-1.0
2026-03-21,NYC,59.0,56.8,56.8,57.0,-2.200000000000003,-2.200000000000003,-2.0
2026-03-22,NYC,63.0,61.2,61.2,62.0,-1.7999999999999972,-1.7999999999999972,-1.0
2026-03-23,NYC,50.0,50.0,50.0,50.0,0.0,0.0,0.0
2026-03-24,NYC,48.0,46.8,46.8,47.0,-1.2000000000000028,-1.2000000000000028,-1.0
2026-03-25,NYC,54.0,51.5,51.5,52.0,-2.5,-2.5,-2.0
2026-03-26,NYC,76.0,71.7,71.7,75.0,-4.299999999999997,-4.299999999999997,-1.0
2026-03-27,NYC,65.0,63.2,63.2,66.0,-1.7999999999999972,-1.7999999999999972,1.0
2026-03-28,NYC,44.0,42.3,42.3,43.0,-1.7000000000000028,-1.7000000000000028,-1.0
2026-03-29,NYC,54.0,53.9,53.9,54.0,-0.10000000000000142,-0.10000000000000142,0.0
2026-03-30,NYC,73.0,69.1,69.1,73.0,-3.9000000000000057,-3.9000000000000057,0.0
2026-03-31,NYC,81.0,78.9,78.9,80.0,-2.0999999999999943,-2.0999999999999943,-1.0
2026-04-01,NYC,80.0,77.4,77.4,79.0,-2.5999999999999943,-2.5999999999999943,-1.0
2026-04-02,NYC,51.0,53.7,53.7,53.0,2.700000000000003,2.700000000000003,2.0
2026-04-03,NYC,66.0,69.4,69.4,65.0,3.4000000000000057,3.4000000000000057,-1.0
2026-04-04,NYC,73.0,70.1,70.1,71.0,-2.9000000000000057,-2.9000000000000057,-2.0
2026-04-05,NYC,57.0,59.8,59.8,57.0,2.799999999999997,2.799999999999997,0.0
2026-04-06,NYC,56.0,54.5,54.5,55.0,-1.5,-1.5,-1.0
2026-04-07,NYC,56.0,52.3,52.3,54.0,-3.700000000000003,-3.700000000000003,-2.0
2026-04-08,NYC,51.0,48.7,48.7,50.0,-2.299999999999997,-2.299999999999997,-1.0
2026-04-09,NYC,51.0,49.9,49.9,50.0,-1.1000000000000014,-1.1000000000000014,-1.0
2026-04-10,NYC,63.0,63.4,63.4,63.0,0.3999999999999986,0.3999999999999986,0.0
2026-04-11,NYC,63.0,62.8,62.8,62.0,-0.20000000000000284,-0.20000000000000284,-1.0
2026-04-12,NYC,55.0,55.8,55.8,54.0,0.7999999999999972,0.7999999999999972,-1.0
2026-04-13,NYC,79.0,78.7,78.7,79.0,-0.29999999999999716,-0.29999999999999716,0.0
2026-04-14,NYC,87.0,87.1,87.1,86.0,0.09999999999999432,0.09999999999999432,-1.0
2026-04-15,NYC,90.0,89.6,89.6,88.0,-0.4000000000000057,-0.4000000000000057,-2.0
2026-04-16,NYC,89.0,89.9,89.9,88.0,0.9000000000000057,0.9000000000000057,-1.0
2026-04-17,NYC,81.0,79.0,79.0,80.0,-2.0,-2.0,-1.0
2026-04-18,NYC,66.0,68.2,68.2,65.0,2.200000000000003,2.200000000000003,-1.0
2026-04-19,NYC,53.0,52.7,52.7,53.0,-0.29999999999999716,-0.29999999999999716,0.0
2026-04-20,NYC,51.0,50.4,50.4,50.0,-0.6000000000000014,-0.6000000000000014,-1.0
2026-04-21,NYC,54.0,52.7,52.7,52.0,-1.2999999999999972,-1.2999999999999972,-2.0
2026-04-22,NYC,56.0,54.1,54.1,54.0,-1.8999999999999986,-1.8999999999999986,-2.0
2026-04-23,NYC,73.0,72.2,72.2,73.0,-0.7999999999999972,-0.7999999999999972,0.0
2026-04-24,NYC,68.0,69.6,69.6,68.0,1.5999999999999943,1.5999999999999943,0.0
2026-04-25,NYC,50.0,50.2,50.2,50.0,0.20000000000000284,0.20000000000000284,0.0
2026-04-26,NYC,57.0,55.8,55.8,56.0,-1.2000000000000028,-1.2000000000000028,-1.0
2026-04-27,NYC,68.0,66.9,66.9,67.0,-1.0999999999999943,-1.0999999999999943,-1.0
2026-04-28,NYC,65.0,64.4,64.4,64.0,-0.5999999999999943,-0.5999999999999943,-1.0
2026-04-29,NYC,62.0,62.9,62.9,61.0,0.8999999999999986,0.8999999999999986,-1.0
2026-04-30,NYC,60.0,59.8,59.8,60.0,-0.20000000000000284,-0.20000000000000284,0.0
2026-05-01,NYC,64.0,64.9,64.9,64.0,0.9000000000000057,0.9000000000000057,0.0
2026-05-02,NYC,61.0,59.3,59.3,60.0,-1.7000000000000028,-1.7000000000000028,-1.0
2026-05-03,NYC,59.0,57.7,57.7,59.0,-1.2999999999999972,-1.2999999999999972,0.0
2026-05-04,NYC,72.0,75.5,75.5,72.0,3.5,3.5,0.0
2026-05-05,NYC,81.0,84.4,84.4,80.0,3.4000000000000057,3.4000000000000057,-1.0
2026-05-06,NYC,71.0,72.7,72.7,71.0,1.7000000000000028,1.7000000000000028,0.0
2026-05-07,NYC,64.0,66.4,66.4,63.0,2.4000000000000057,2.4000000000000057,-1.0
2026-05-08,NYC,63.0,64.7,64.7,61.0,1.7000000000000028,1.7000000000000028,-2.0
2026-05-09,NYC,65.0,65.3,65.3,65.0,0.29999999999999716,0.29999999999999716,0.0
2026-05-10,NYC,73.0,74.8,74.8,72.0,1.7999999999999972,1.7999999999999972,-1.0
2026-05-11,NYC,61.0,62.7,62.7,60.0,1.7000000000000028,1.7000000000000028,-1.0
2026-05-12,NYC,66.0,68.2,68.2,65.0,2.200000000000003,2.200000000000003,-1.0
2026-05-13,NYC,72.0,76.5,76.5,72.0,4.5,4.5,0.0
2026-05-14,NYC,66.0,66.3,66.3,65.0,0.29999999999999716,0.29999999999999716,-1.0
2026-05-15,NYC,66.0,66.8,66.8,66.0,0.7999999999999972,0.7999999999999972,0.0
2026-05-16,NYC,80.0,82.9,82.9,78.0,2.9000000000000057,2.9000000000000057,-2.0
2026-05-17,NYC,87.0,90.5,90.5,86.0,3.5,3.5,-1.0
2026-05-18,NYC,88.0,90.2,90.2,88.0,2.200000000000003,2.200000000000003,0.0
2026-05-19,NYC,93.0,96.5,96.5,92.0,3.5,3.5,-1.0
2026-05-20,NYC,92.0,92.7,92.7,91.0,0.7000000000000028,0.7000000000000028,-1.0
2026-05-21,NYC,66.0,,,66.0,,,0.0
2026-05-22,NYC,68.0,,,68.0,,,0.0
2026-05-23,NYC,57.0,,,57.0,,,0.0
2026-05-24,NYC,56.0,,,,,,
2026-05-25,NYC,73.0,,,,,,
2026-05-26,NYC,79.0,,,,,,
2026-05-27,NYC,81.0,,,,,,
2026-05-28,NYC,75.0,,,,,,
2026-05-29,NYC,75.0,,,,,,
2026-05-30,NYC,69.0,,,,,,
2026-05-31,NYC,75.0,,,,,,
2026-06-01,NYC,71.0,,,,,,
2026-06-02,NYC,76.0,,,,,,
2026-06-03,NYC,83.0,,,,,,
